Ticker,TradeDate,Open,High,Low,Close,Volume,Change,ChangePercent
CBS,9/17/2013 12:00:00 AM,,,,,3501921,0.4243,0.8040
CBSH,9/17/2013 12:00:00 AM,,,,,464126,0.2828,0.8770
CBT,9/17/2013 12:00:00 AM,,,,,218673,-0.0090,-0.0240
CBU,9/17/2013 12:00:00 AM,,,,,98943,0.2794,0.9540
CBZ,9/17/2013 12:00:00 AM,,,,,203900,0.0500,0.6960
CCBG,9/17/2013 12:00:00 AM,,,,,15417,0.2291,2.0430
CCF,9/17/2013 12:00:00 AM,,,,,21017,-0.0094,-0.0340
CCI,9/17/2013 12:00:00 AM,,,,,1723874,-0.0420,-0.0710
CCK,9/17/2013 12:00:00 AM,,,,,308893,-0.2100,-0.4740
CCL,9/17/2013 12:00:00 AM,,,,,1561103,0.2441,0.7500
CCMP,9/17/2013 12:00:00 AM,,,,,95621,0.0968,0.2630
CCNE,9/17/2013 12:00:00 AM,,,,,18885,0.1361,0.9450
CCO,9/17/2013 12:00:00 AM,,,,,35464,0.0000,0.0000
CCOI,9/17/2013 12:00:00 AM,,,,,265866,0.8661,3.4150
CCRN,9/17/2013 12:00:00 AM,,,,,81344,0.0800,1.3860
CCXI,9/17/2013 12:00:00 AM,,,,,813002,0.4300,7.1790
CDE,9/17/2013 12:00:00 AM,,,,,1790239,0.1900,1.4640
CDMO,9/17/2013 12:00:00 AM,,,,,80933,-0.1400,-1.4490
CDNS,9/17/2013 12:00:00 AM,,,,,2945796,0.3100,2.2640
CDR,9/17/2013 12:00:00 AM,,,,,320757,0.0000,0.0000
CDW,9/17/2013 12:00:00 AM,,,,,315482,-0.6110,-2.6810
CDXC,9/17/2013 12:00:00 AM,,,,,26778,0.0750,3.0670
CDXS,9/17/2013 12:00:00 AM,,,,,65211,0.0200,1.1300
CDZI,9/17/2013 12:00:00 AM,,,,,20605,-0.0400,-0.7450
CE,9/17/2013 12:00:00 AM,,,,,878621,0.2831,0.6230
CECE,9/17/2013 12:00:00 AM,,,,,81027,0.0813,0.6970
CECO,9/17/2013 12:00:00 AM,,,,,543798,0.0000,0.0000
CELG,9/17/2013 12:00:00 AM,,,,,5304944,-0.5000,-0.6750
CELH,9/17/2013 12:00:00 AM,,,,,5675,-0.0499,-9.1580
CENT,9/17/2013 12:00:00 AM,,,,,124242,0.2800,4.2040
CENTA,9/17/2013 12:00:00 AM,,,,,188680,0.1800,2.7910
CENX,9/17/2013 12:00:00 AM,,,,,477294,0.0200,0.2430
CERN,9/17/2013 12:00:00 AM,,,,,895551,-0.1800,-0.3620
CERS,9/17/2013 12:00:00 AM,,,,,574659,0.1900,3.4170
CETV,9/17/2013 12:00:00 AM,,,,,831426,0.1000,1.9570
CEVA,9/17/2013 12:00:00 AM,,,,,86986,-0.2100,-1.1940
CF,9/17/2013 12:00:00 AM,,,,,5293365,0.0138,0.0400
CFFI,9/17/2013 12:00:00 AM,,,,,4232,0.0086,0.0200
CFFN,9/17/2013 12:00:00 AM,,,,,579528,0.0371,0.3980
CFR,9/17/2013 12:00:00 AM,,,,,514450,0.5570,0.9200
CFX,9/17/2013 12:00:00 AM,,,,,101690,0.1500,0.2680
CGNX,9/17/2013 12:00:00 AM,,,,,923538,0.2556,1.6950
CHCO,9/17/2013 12:00:00 AM,,,,,28513,0.5784,1.6260
CHD,9/17/2013 12:00:00 AM,,,,,2174380,0.6135,2.2030
CHDN,9/17/2013 12:00:00 AM,,,,,34566,0.9766,1.2000
CHE,9/17/2013 12:00:00 AM,,,,,189586,0.7732,1.1830
CHEF,9/17/2013 12:00:00 AM,,,,,154100,-0.3300,-1.4560
CHFC,9/17/2013 12:00:00 AM,,,,,103875,0.2797,1.1560
CHH,9/17/2013 12:00:00 AM,,,,,73295,0.2138,0.5530
CHK,9/17/2013 12:00:00 AM,,,,,10994710,0.6219,2.4130
CHMG,9/17/2013 12:00:00 AM,,,,,6919,-0.0682,-0.2370
CHRW,9/17/2013 12:00:00 AM,,,,,1357588,0.3205,0.6000
CHS,9/17/2013 12:00:00 AM,,,,,3769081,0.3592,2.4880
CHSP,9/17/2013 12:00:00 AM,,,,,95056,0.0457,0.2530
CHTR,9/17/2013 12:00:00 AM,,,,,625222,1.0800,0.8360
CHUY,9/17/2013 12:00:00 AM,,,,,84002,0.1000,0.2650
CI,9/17/2013 12:00:00 AM,,,,,1004203,-0.5491,-0.6530
CIA,9/17/2013 12:00:00 AM,,,,,113183,0.3200,4.2840
CIEN,9/17/2013 12:00:00 AM,,,,,3906412,0.6700,2.6470
CIM,9/17/2013 12:00:00 AM,,,,,656967,-0.0220,-0.3380
CINF,9/17/2013 12:00:00 AM,,,,,493997,-0.0171,-0.0430
CIR,9/17/2013 12:00:00 AM,,,,,61762,-0.4647,-0.7640
CIT,9/17/2013 12:00:00 AM,,,,,998745,0.1027,0.2210
CIVB,9/17/2013 12:00:00 AM,,,,,6901,0.1835,3.0300
CIX,9/17/2013 12:00:00 AM,,,,,1220,-0.7830,-5.7120
CKH,9/17/2013 12:00:00 AM,,,,,81416,1.2476,1.4610
CL,9/17/2013 12:00:00 AM,,,,,2898136,-0.1969,-0.3670
CLAR,9/17/2013 12:00:00 AM,,,,,92905,0.1397,1.1840
CLD,9/17/2013 12:00:00 AM,,,,,556646,0.2800,1.8380
CLDT,9/17/2013 12:00:00 AM,,,,,50896,0.0152,0.1030
CLF,9/17/2013 12:00:00 AM,,,,,6475558,0.3924,1.8610
CLFD,9/17/2013 12:00:00 AM,,,,,82883,0.4500,3.5020
CLGX,9/17/2013 12:00:00 AM,,,,,919072,-0.1700,-0.6330
CLH,9/17/2013 12:00:00 AM,,,,,297119,-0.0600,-0.1010
CLI,9/17/2013 12:00:00 AM,,,,,462217,-0.1348,-0.7600
CLNE,9/17/2013 12:00:00 AM,,,,,2283204,0.6600,5.3100
CLR,9/17/2013 12:00:00 AM,,,,,1367306,0.3200,0.6360
CLUB,9/17/2013 12:00:00 AM,,,,,29718,0.1705,1.5370
CLVS,9/17/2013 12:00:00 AM,,,,,2767457,4.9500,7.3340
CLW,9/17/2013 12:00:00 AM,,,,,179460,-0.9200,-1.9430
CLX,9/17/2013 12:00:00 AM,,,,,591598,-0.0261,-0.0360
CMA,9/17/2013 12:00:00 AM,,,,,1772613,0.2940,0.7840
CMC,9/17/2013 12:00:00 AM,,,,,711506,0.1571,1.0980
CMCO,9/17/2013 12:00:00 AM,,,,,21668,0.2328,1.0300
CMCSA,9/17/2013 12:00:00 AM,,,,,14557338,0.0138,0.0680
CMD,9/17/2013 12:00:00 AM,,,,,58315,0.1386,0.5090
CME,9/17/2013 12:00:00 AM,,,,,1488501,0.1767,0.3070
CMG,9/17/2013 12:00:00 AM,,,,,165046,1.9500,0.4600
CMI,9/17/2013 12:00:00 AM,,,,,1702524,-1.6504,-1.4120
CMO,9/17/2013 12:00:00 AM,,,,,749862,0.0496,0.6620
CMP,9/17/2013 12:00:00 AM,,,,,136226,0.0920,0.1430
CMPR,9/17/2013 12:00:00 AM,,,,,267106,0.6600,1.2240
CMRE,9/17/2013 12:00:00 AM,,,,,118121,0.0978,0.8100
CMRX,9/17/2013 12:00:00 AM,,,,,164202,1.2900,6.9060
CMS,9/17/2013 12:00:00 AM,,,,,2061386,-0.0085,-0.0380
CMTL,9/17/2013 12:00:00 AM,,,,,31389,0.2446,1.2310
CNA,9/17/2013 12:00:00 AM,,,,,285344,-0.1481,-0.5510
CNBKA,9/17/2013 12:00:00 AM,,,,,7059,0.2184,0.7070
CNC,9/17/2013 12:00:00 AM,,,,,700868,-0.2900,-0.9450
CNK,9/17/2013 12:00:00 AM,,,,,366394,0.0688,0.2560
CNMD,9/17/2013 12:00:00 AM,,,,,58567,-0.0184,-0.0600
CNO,9/17/2013 12:00:00 AM,,,,,11534076,-0.0555,-0.4110
CNOB,9/17/2013 12:00:00 AM,,,,,16539,0.0656,0.2010
CNP,9/17/2013 12:00:00 AM,,,,,3329830,0.4995,2.7110
CNS,9/17/2013 12:00:00 AM,,,,,49540,0.1738,0.6440
CNSL,9/17/2013 12:00:00 AM,,,,,140516,0.1480,1.2960
CNTY,9/17/2013 12:00:00 AM,,,,,366958,0.3700,7.1290
CNX,9/17/2013 12:00:00 AM,,,,,1713469,0.5408,1.6220
CNXN,9/17/2013 12:00:00 AM,,,,,20336,0.3187,2.2280
COBZ,9/17/2013 12:00:00 AM,,,,,57418,0.0747,0.8530
COF,9/17/2013 12:00:00 AM,,,,,3308770,1.3379,2.1730
COG,9/17/2013 12:00:00 AM,,,,,2926926,0.5959,1.6220
COHR,9/17/2013 12:00:00 AM,,,,,40121,0.1200,0.2050
COHU,9/17/2013 12:00:00 AM,,,,,44175,0.1470,1.5360
COKE,9/17/2013 12:00:00 AM,,,,,12431,-0.1057,-0.1720
COL,9/17/2013 12:00:00 AM,,,,,432661,0.7746,1.1270
COLB,9/17/2013 12:00:00 AM,,,,,142879,0.2519,1.2430
COLM,9/17/2013 12:00:00 AM,,,,,65042,0.3489,1.2530
CONE,9/17/2013 12:00:00 AM,,,,,56012,0.0169,0.1030
CONN,9/17/2013 12:00:00 AM,,,,,1392258,2.2800,4.4710
COO,9/17/2013 12:00:00 AM,,,,,133190,1.0881,0.8180
COOL,9/17/2013 12:00:00 AM,,,,,12963,0.2430,1.3860
COP,9/17/2013 12:00:00 AM,,,,,3738794,0.3075,0.5190
COR,9/17/2013 12:00:00 AM,,,,,101446,0.4831,1.7970
CORE,9/17/2013 12:00:00 AM,,,,,168756,0.0521,0.3380
CORR,9/17/2013 12:00:00 AM,,,,,4756,-0.1429,-0.5560
CORT,9/17/2013 12:00:00 AM,,,,,56330,0.0400,2.3670
COST,9/17/2013 12:00:00 AM,,,,,990922,0.4928,0.4770
COTY,9/17/2013 12:00:00 AM,,,,,4292846,-0.5497,-3.7540
COWN,9/17/2013 12:00:00 AM,,,,,85993,0.1600,1.1430
CPA,9/17/2013 12:00:00 AM,,,,,105553,0.9536,0.8070
CPB,9/17/2013 12:00:00 AM,,,,,1860530,-0.4019,-1.0840
CPE,9/17/2013 12:00:00 AM,,,,,338835,0.1300,2.6530
CPF,9/17/2013 12:00:00 AM,,,,,55700,0.0352,0.2330
CPK,9/17/2013 12:00:00 AM,,,,,32366,0.3623,1.1530
CPRT,9/17/2013 12:00:00 AM,,,,,1240854,0.1850,1.1120
CPRX,9/17/2013 12:00:00 AM,,,,,1523229,0.0300,1.2240
CPSI,9/17/2013 12:00:00 AM,,,,,50787,0.2995,0.6260
CPT,9/17/2013 12:00:00 AM,,,,,593465,-0.7116,-1.3680
CR,9/17/2013 12:00:00 AM,,,,,172983,-0.2358,-0.4290
CRAI,9/17/2013 12:00:00 AM,,,,,20813,0.0777,0.4280
CRAY,9/17/2013 12:00:00 AM,,,,,152908,-0.1900,-0.7510
CREE,9/17/2013 12:00:00 AM,,,,,906794,0.1400,0.2360
CRI,9/17/2013 12:00:00 AM,,,,,441724,0.5723,0.8180
CRL,9/17/2013 12:00:00 AM,,,,,294430,0.0000,0.0000
CRM,9/17/2013 12:00:00 AM,,,,,3167025,0.2500,0.5040
CRMT,9/17/2013 12:00:00 AM,,,,,24993,0.3400,0.7650
CROX,9/17/2013 12:00:00 AM,,,,,772688,0.0100,0.0740
CRR,9/17/2013 12:00:00 AM,,,,,715854,5.2369,5.4670
CRS,9/17/2013 12:00:00 AM,,,,,332865,0.9576,1.7960
CRUS,9/17/2013 12:00:00 AM,,,,,2456805,0.8000,3.7230
CRVL,9/17/2013 12:00:00 AM,,,,,49757,0.5600,1.6020
CRY,9/17/2013 12:00:00 AM,,,,,38252,0.1267,2.0190
CRZO,9/17/2013 12:00:00 AM,,,,,897626,1.2300,3.4810
CSCO,9/17/2013 12:00:00 AM,,,,,19982797,-0.0085,-0.0410
CSFL,9/17/2013 12:00:00 AM,,,,,32708,0.1828,1.9960
CSGP,9/17/2013 12:00:00 AM,,,,,100222,1.5800,0.9420
CSGS,9/17/2013 12:00:00 AM,,,,,137183,0.1444,0.6670
CSII,9/17/2013 12:00:00 AM,,,,,73018,0.0600,0.2870
CSL,9/17/2013 12:00:00 AM,,,,,460801,0.5069,0.7810
CSOD,9/17/2013 12:00:00 AM,,,,,476884,0.0000,0.0000
CSTE,9/17/2013 12:00:00 AM,,,,,87170,0.1362,0.3370
CSU,9/17/2013 12:00:00 AM,,,,,126828,0.3500,1.6350
CSV,9/17/2013 12:00:00 AM,,,,,50842,0.0579,0.3200
CSX,9/17/2013 12:00:00 AM,,,,,8137381,0.0000,0.0000
CTAS,9/17/2013 12:00:00 AM,,,,,214775,0.2881,0.6180
CTB,9/17/2013 12:00:00 AM,,,,,2946753,-1.4304,-4.7120
CTBI,9/17/2013 12:00:00 AM,,,,,32751,0.3178,1.0730
CTIC,9/17/2013 12:00:00 AM,,,,,596302,1.3000,10.4840
CTL,9/17/2013 12:00:00 AM,,,,,2456357,0.1053,0.4960
CTO,9/17/2013 12:00:00 AM,,,,,7965,-0.1580,-0.4090
CTRL,9/17/2013 12:00:00 AM,,,,,121661,1.1100,5.8820
CTRN,9/17/2013 12:00:00 AM,,,,,90002,-0.1437,-0.8460
CTS,9/17/2013 12:00:00 AM,,,,,53152,0.0480,0.3400
CTSH,9/17/2013 12:00:00 AM,,,,,3937104,0.1232,0.3090
CTWS,9/17/2013 12:00:00 AM,,,,,25340,0.2382,0.8830
CTXS,9/17/2013 12:00:00 AM,,,,,1076085,0.2867,0.4890
CUB,9/17/2013 12:00:00 AM,,,,,77117,0.2724,0.5330
CUBE,9/17/2013 12:00:00 AM,,,,,876215,0.1529,1.0460
CUBI,9/17/2013 12:00:00 AM,,,,,98672,0.0364,0.2340
CULP,9/17/2013 12:00:00 AM,,,,,25860,0.1502,0.9140
CUTR,9/17/2013 12:00:00 AM,,,,,134241,-0.0200,-0.2060
CUZ,9/17/2013 12:00:00 AM,,,,,1228569,-0.0693,-0.9710
CVA,9/17/2013 12:00:00 AM,,,,,736670,-0.0608,-0.3690
CVBF,9/17/2013 12:00:00 AM,,,,,353317,0.2184,1.8840
CVCO,9/17/2013 12:00:00 AM,,,,,11822,-0.3700,-0.6440
CVCY,9/17/2013 12:00:00 AM,,,,,3043,0.0647,0.6880
CVG,9/17/2013 12:00:00 AM,,,,,366438,0.1863,1.0720
CVGI,9/17/2013 12:00:00 AM,,,,,107333,0.1800,2.1870
CVGW,9/17/2013 12:00:00 AM,,,,,45489,0.8384,3.1270
CVI,9/17/2013 12:00:00 AM,,,,,426857,-0.1625,-0.6200
CVLT,9/17/2013 12:00:00 AM,,,,,257609,1.7700,2.0800
CVLY,9/17/2013 12:00:00 AM,,,,,3380,-0.0494,-0.3890
CVS,9/17/2013 12:00:00 AM,,,,,4785630,0.0545,0.0980
CVTI,9/17/2013 12:00:00 AM,,,,,28697,-0.0800,-1.3270
CVX,9/17/2013 12:00:00 AM,,,,,5458988,0.2132,0.2100
CW,9/17/2013 12:00:00 AM,,,,,191161,0.4353,0.9670
CWCO,9/17/2013 12:00:00 AM,,,,,60295,0.1942,1.5830
CWST,9/17/2013 12:00:00 AM,,,,,623008,0.0200,0.3570
CWT,9/17/2013 12:00:00 AM,,,,,201077,0.0797,0.4700
CXO,9/17/2013 12:00:00 AM,,,,,711468,0.9500,0.9220
CXW,9/17/2013 12:00:00 AM,,,,,524047,0.1061,0.4430
CY,9/17/2013 12:00:00 AM,,,,,2608859,0.1479,1.5760
CYH,9/17/2013 12:00:00 AM,,,,,1599001,0.8900,2.1730
CYRX,9/17/2013 12:00:00 AM,,,,,6563,0.3600,6.1220
CYTK,9/17/2013 12:00:00 AM,,,,,305489,-0.1700,-1.9880
CZNC,9/17/2013 12:00:00 AM,,,,,11753,0.1491,0.9600
CZR,9/17/2013 12:00:00 AM,,,,,1612539,0.9500,3.8030
D,9/17/2013 12:00:00 AM,,,,,2825018,0.5284,1.0470
DAKT,9/17/2013 12:00:00 AM,,,,,80081,0.0587,0.6310
DAL,9/17/2013 12:00:00 AM,,,,,14279363,0.1576,0.7340
DAN,9/17/2013 12:00:00 AM,,,,,1380532,0.2250,1.0820
DAR,9/17/2013 12:00:00 AM,,,,,713023,0.3600,1.7270
DATA,9/17/2013 12:00:00 AM,,,,,202773,0.1400,0.1950
DBD,9/17/2013 12:00:00 AM,,,,,629640,-0.0435,-0.1680
DCI,9/17/2013 12:00:00 AM,,,,,367347,-0.0918,-0.2610
DCO,9/17/2013 12:00:00 AM,,,,,59724,0.1200,0.4390
DCOM,9/17/2013 12:00:00 AM,,,,,67259,0.1446,1.0270
DDD,9/17/2013 12:00:00 AM,,,,,5238241,3.4500,6.8920
DDR,9/17/2013 12:00:00 AM,,,,,1142612,0.0473,0.2500
DDS,9/17/2013 12:00:00 AM,,,,,439754,-0.1177,-0.1470
DE,9/17/2013 12:00:00 AM,,,,,1556537,0.1503,0.2030
DECK,9/17/2013 12:00:00 AM,,,,,540949,0.1900,0.3170
DEI,9/17/2013 12:00:00 AM,,,,,892730,-0.0435,-0.2130
DENN,9/17/2013 12:00:00 AM,,,,,469872,0.0800,1.3030
DF,9/17/2013 12:00:00 AM,,,,,785148,0.1166,0.6680
DFRG,9/17/2013 12:00:00 AM,,,,,197525,0.0800,0.4120
DFS,9/17/2013 12:00:00 AM,,,,,3542098,0.6456,1.3690
DG,9/17/2013 12:00:00 AM,,,,,2038286,0.3150,0.5790
DGICA,9/17/2013 12:00:00 AM,,,,,7800,0.1172,1.0260
DGII,9/17/2013 12:00:00 AM,,,,,67853,0.2200,2.2660
DGX,9/17/2013 12:00:00 AM,,,,,964648,0.1626,0.2910
DHI,9/17/2013 12:00:00 AM,,,,,5018694,0.1046,0.5540
DHIL,9/17/2013 12:00:00 AM,,,,,4956,-0.1080,-0.1080
DHR,9/17/2013 12:00:00 AM,,,,,2601980,-0.0589,-0.1140
DHT,9/17/2013 12:00:00 AM,,,,,32394,-0.0377,-1.2190
DIN,9/17/2013 12:00:00 AM,,,,,31172,0.4144,0.7780
DIOD,9/17/2013 12:00:00 AM,,,,,120337,-0.0900,-0.3530
DIS,9/17/2013 12:00:00 AM,,,,,6451520,0.0371,0.0600
DISCA,9/17/2013 12:00:00 AM,,,,,1053811,0.8400,1.0680
DISCK,9/17/2013 12:00:00 AM,,,,,176402,0.9300,1.2810
DISH,9/17/2013 12:00:00 AM,,,,,2272579,0.3100,0.6600
DJCO,9/17/2013 12:00:00 AM,,,,,1302,-0.1500,-0.1100
DK,9/17/2013 12:00:00 AM,,,,,947932,-0.2778,-1.4670
DKS,9/17/2013 12:00:00 AM,,,,,1786456,-0.0093,-0.0200
DLB,9/17/2013 12:00:00 AM,,,,,596174,1.1678,3.6710
DLR,9/17/2013 12:00:00 AM,,,,,1213930,0.3445,0.7870
DLTR,9/17/2013 12:00:00 AM,,,,,922891,-0.0300,-0.0540
DLX,9/17/2013 12:00:00 AM,,,,,264011,0.8993,2.4650
DMRC,9/17/2013 12:00:00 AM,,,,,18642,-0.0099,-0.0480
DNB,9/17/2013 12:00:00 AM,,,,,206393,1.4368,1.4800
DNKN,9/17/2013 12:00:00 AM,,,,,1045109,0.5100,1.2490
DNR,9/17/2013 12:00:00 AM,,,,,3487345,0.2662,1.6080
DO,9/17/2013 12:00:00 AM,,,,,745551,0.5554,0.9630
DOC,9/17/2013 12:00:00 AM,,,,,84498,0.2135,2.3450
DOOR,9/17/2013 12:00:00 AM,,,,,1290605,1.7300,3.5120
DORM,9/17/2013 12:00:00 AM,,,,,188766,0.1850,0.3690
DOV,9/17/2013 12:00:00 AM,,,,,602094,-0.1953,-0.3000
DOX,9/17/2013 12:00:00 AM,,,,,1156660,-0.0935,-0.2680
DPZ,9/17/2013 12:00:00 AM,,,,,374324,0.5685,0.9060
DRE,9/17/2013 12:00:00 AM,,,,,1585558,0.0489,0.3880
DRH,9/17/2013 12:00:00 AM,,,,,1542612,0.0649,0.7680
DRI,9/17/2013 12:00:00 AM,,,,,1534515,0.6135,1.4940
DRQ,9/17/2013 12:00:00 AM,,,,,342801,0.5700,0.5030
DRRX,9/17/2013 12:00:00 AM,,,,,267319,-0.0200,-1.5150
DSW,9/17/2013 12:00:00 AM,,,,,651482,0.0215,0.0600
DTE,9/17/2013 12:00:00 AM,,,,,736722,0.2612,0.4700
DUK,9/17/2013 12:00:00 AM,,,,,3526386,0.1289,0.2420
DVA,9/17/2013 12:00:00 AM,,,,,2932679,2.4900,4.3990
DVAX,9/17/2013 12:00:00 AM,,,,,105565,0.1000,0.8260
DVN,9/17/2013 12:00:00 AM,,,,,2027397,0.7020,1.2910
DWSN,9/17/2013 12:00:00 AM,,,,,9442,0.1143,0.5010
DX,9/17/2013 12:00:00 AM,,,,,454638,0.1049,2.2380
DXCM,9/17/2013 12:00:00 AM,,,,,540685,0.6900,2.5620
DXPE,9/17/2013 12:00:00 AM,,,,,36513,0.2200,0.2950
DY,9/17/2013 12:00:00 AM,,,,,113732,0.5800,2.1730
DZSI,9/17/2013 12:00:00 AM,,,,,220344,0.3000,1.7600
EA,9/17/2013 12:00:00 AM,,,,,4402677,0.6400,2.3740
EAT,9/17/2013 12:00:00 AM,,,,,1001755,0.2345,0.6470
EBAY,9/17/2013 12:00:00 AM,,,,,10349334,0.4125,1.8270
EBF,9/17/2013 12:00:00 AM,,,,,40663,0.3091,2.2790
EBIX,9/17/2013 12:00:00 AM,,,,,758036,0.1244,1.2290
EBS,9/17/2013 12:00:00 AM,,,,,101822,0.2550,1.4260
EBSB,9/17/2013 12:00:00 AM,,,,,5834,0.0318,0.3970
EBTC,9/17/2013 12:00:00 AM,,,,,23124,0.3247,1.8950
ECHO,9/17/2013 12:00:00 AM,,,,,72699,0.4000,1.8740
ECL,9/17/2013 12:00:00 AM,,,,,910301,-0.5492,-0.5990
ECOL,9/17/2013 12:00:00 AM,,,,,43907,0.2032,0.7500
ECOM,9/17/2013 12:00:00 AM,,,,,136121,-0.3600,-1.0490
ECPG,9/17/2013 12:00:00 AM,,,,,277133,0.6700,1.5430
ECYT,9/17/2013 12:00:00 AM,,,,,181834,-0.0200,-0.1290
ED,9/17/2013 12:00:00 AM,,,,,1401501,0.1401,0.3080
EDR,9/17/2013 12:00:00 AM,,,,,530617,-0.0492,-0.2180
EE,9/17/2013 12:00:00 AM,,,,,97721,-0.0694,-0.2450
EEFT,9/17/2013 12:00:00 AM,,,,,114393,0.2500,0.6720
EFII,9/17/2013 12:00:00 AM,,,,,136276,0.2400,0.7840
EFSC,9/17/2013 12:00:00 AM,,,,,14991,0.3028,1.9280
EFX,9/17/2013 12:00:00 AM,,,,,443697,0.3095,0.5440
EGAN,9/17/2013 12:00:00 AM,,,,,193941,-0.3200,-2.3700
EGBN,9/17/2013 12:00:00 AM,,,,,117963,0.4800,1.7610
EGHT,9/17/2013 12:00:00 AM,,,,,373030,0.0400,0.4120
EGL,9/17/2013 12:00:00 AM,,,,,65754,0.6491,2.6030
EGLE,9/17/2013 12:00:00 AM,,,,,37527,1.4000,1.4030
EGN,9/17/2013 12:00:00 AM,,,,,573148,1.9022,2.7090
EGOV,9/17/2013 12:00:00 AM,,,,,279601,0.2539,1.3650
EGP,9/17/2013 12:00:00 AM,,,,,136226,-0.3890,-0.7860
EHC,9/17/2013 12:00:00 AM,,,,,408131,0.1348,0.4440
EHTH,9/17/2013 12:00:00 AM,,,,,116541,0.5500,1.9460
EIG,9/17/2013 12:00:00 AM,,,,,142983,0.0469,0.1710
EIX,9/17/2013 12:00:00 AM,,,,,1769692,0.2161,0.5560
EL,9/17/2013 12:00:00 AM,,,,,1126915,0.2067,0.3090
ELGX,9/17/2013 12:00:00 AM,,,,,441217,0.1600,0.9670
ELLI,9/17/2013 12:00:00 AM,,,,,530780,1.5700,5.2860
ELS,9/17/2013 12:00:00 AM,,,,,449566,0.0440,0.1420
ELY,9/17/2013 12:00:00 AM,,,,,780218,0.0392,0.5440
EMCI,9/17/2013 12:00:00 AM,,,,,36816,-0.0287,-0.1780
EME,9/17/2013 12:00:00 AM,,,,,337702,-0.0388,-0.1020
EML,9/17/2013 12:00:00 AM,,,,,3245,-0.3318,-2.3130
EMN,9/17/2013 12:00:00 AM,,,,,1970410,0.9557,1.4020
EMR,9/17/2013 12:00:00 AM,,,,,2315631,0.3072,0.5580
ENDP,9/17/2013 12:00:00 AM,,,,,925161,0.3500,0.8000
ENPH,9/17/2013 12:00:00 AM,,,,,325515,-0.0600,-0.7370
ENS,9/17/2013 12:00:00 AM,,,,,220042,0.5231,0.9970
ENSG,9/17/2013 12:00:00 AM,,,,,122502,0.5643,2.9130
ENTA,9/17/2013 12:00:00 AM,,,,,239254,2.2600,11.8140
ENTG,9/17/2013 12:00:00 AM,,,,,852654,0.0446,0.4480
ENV,9/17/2013 12:00:00 AM,,,,,151042,0.6100,2.0190
ENZ,9/17/2013 12:00:00 AM,,,,,80363,-0.0400,-1.5750
EOG,9/17/2013 12:00:00 AM,,,,,2069828,0.9519,1.1880
EPAM,9/17/2013 12:00:00 AM,,,,,452453,0.3800,1.1470
EPAY,9/17/2013 12:00:00 AM,,,,,218294,0.6400,2.3840
EPC,9/17/2013 12:00:00 AM,,,,,451274,0.5183,0.7590
EPM,9/17/2013 12:00:00 AM,,,,,63178,-0.0662,-0.6790
EPR,9/17/2013 12:00:00 AM,,,,,218567,-0.5793,-1.5550
EPZM,9/17/2013 12:00:00 AM,,,,,71103,0.6300,1.9220
EQC,9/17/2013 12:00:00 AM,,,,,443863,-0.1958,-0.8420
EQIX,9/17/2013 12:00:00 AM,,,,,464390,1.0057,0.6790
EQR,9/17/2013 12:00:00 AM,,,,,1619044,-0.1889,-0.4740
EQT,9/17/2013 12:00:00 AM,,,,,605401,1.0207,1.1580
ERA,9/17/2013 12:00:00 AM,,,,,33469,0.4200,1.6100
ERIE,9/17/2013 12:00:00 AM,,,,,17101,-0.1031,-0.1620
ERII,9/17/2013 12:00:00 AM,,,,,242283,0.2200,3.6180
ES,9/17/2013 12:00:00 AM,,,,,975200,0.1069,0.2970
ESCA,9/17/2013 12:00:00 AM,,,,,10338,-0.0594,-0.8170
ESE,9/17/2013 12:00:00 AM,,,,,45967,0.1348,0.4330
ESGR,9/17/2013 12:00:00 AM,,,,,15400,2.0000,1.4250
ESIO,9/17/2013 12:00:00 AM,,,,,42217,0.0571,0.5040
ESL,9/17/2013 12:00:00 AM,,,,,250200,1.8300,2.2370
ESND,9/17/2013 12:00:00 AM,,,,,148796,0.3648,1.0280
ESPR,9/17/2013 12:00:00 AM,,,,,23148,0.1000,0.5980
ESRX,9/17/2013 12:00:00 AM,,,,,2875159,0.1800,0.2740
ESS,9/17/2013 12:00:00 AM,,,,,161846,-0.5202,-0.3950
ESSA,9/17/2013 12:00:00 AM,,,,,9983,0.1767,1.9160
ESTE,9/17/2013 12:00:00 AM,,,,,400,0.0600,0.3830
ESXB,9/17/2013 12:00:00 AM,,,,,23763,0.1100,3.0900
ETFC,9/17/2013 12:00:00 AM,,,,,2269044,0.4100,2.4020
ETH,9/17/2013 12:00:00 AM,,,,,268576,0.1067,0.4500
ETM,9/17/2013 12:00:00 AM,,,,,27066,0.0907,1.1820
ETN,9/17/2013 12:00:00 AM,,,,,1594739,-0.2636,-0.4520
ETR,9/17/2013 12:00:00 AM,,,,,659379,0.0238,0.0470
EV,9/17/2013 12:00:00 AM,,,,,518876,0.1143,0.3240
EVBN,9/17/2013 12:00:00 AM,,,,,400,0.2843,1.7140
EVC,9/17/2013 12:00:00 AM,,,,,377066,-0.0176,-0.3740
EVI,9/17/2013 12:00:00 AM,,,,,9971,0.0187,1.4670
EVR,9/17/2013 12:00:00 AM,,,,,427370,0.1174,0.2570
EVRI,9/17/2013 12:00:00 AM,,,,,442697,0.1600,2.0410
EVTC,9/17/2013 12:00:00 AM,,,,,922613,0.1735,0.8320
